review_index,sentence_index,sentence,original_review,sample_index,index,char_count,Date,Author,URL,Rating,Language,Ensembled Sentiment
72,72.2,We sat at a table from 12.45 h to almost 18.00 h and it flew by in a minute.,"What an incredible amazing lunch we have had here. We sat at a table from 12.45 h to almost 18.00 h and it flew by in a minute.  Excellent food , well served and explained by our very professional waiter Alex.  13 appetizers followed by the Feast menu of 13 plates may seem a lot but it’s not.  It’s the perfect amount , for the plates are quiet small , meant for you to tast each flavour without feeling full at any moment.  Highlight of the day was the kindness and availability of the 3 Roca brothers who took  time to take a photo with us and were kind enough to show us their kitchen.  Chapeau !!! ",72,117,464,2023-07-28,Gerard Lopez,https://www.tripadvisor.com/ShowUserReviews-g187499-d996088-r906383747-El_Celler_de_Can_Roca-Girona_Province_of_Girona_Catalonia.html,5,en,Positive (0.5906)
72,72.3,"Excellent food , well served and explained by our very professional waiter Alex.","What an incredible amazing lunch we have had here. We sat at a table from 12.45 h to almost 18.00 h and it flew by in a minute.  Excellent food , well served and explained by our very professional waiter Alex.  13 appetizers followed by the Feast menu of 13 plates may seem a lot but it’s not.  It’s the perfect amount , for the plates are quiet small , meant for you to tast each flavour without feeling full at any moment.  Highlight of the day was the kindness and availability of the 3 Roca brothers who took  time to take a photo with us and were kind enough to show us their kitchen.  Chapeau !!! ",72,117,464,2023-07-28,Gerard Lopez,https://www.tripadvisor.com/ShowUserReviews-g187499-d996088-r906383747-El_Celler_de_Can_Roca-Girona_Province_of_Girona_Catalonia.html,5,en,Positive (0.9994)
72,72.4,13 appetizers followed by the Feast menu of 13 plates may seem a lot but it’s not.,"What an incredible amazing lunch we have had here. We sat at a table from 12.45 h to almost 18.00 h and it flew by in a minute.  Excellent food , well served and explained by our very professional waiter Alex.  13 appetizers followed by the Feast menu of 13 plates may seem a lot but it’s not.  It’s the perfect amount , for the plates are quiet small , meant for you to tast each flavour without feeling full at any moment.  Highlight of the day was the kindness and availability of the 3 Roca brothers who took  time to take a photo with us and were kind enough to show us their kitchen.  Chapeau !!! ",72,117,464,2023-07-28,Gerard Lopez,https://www.tripadvisor.com/ShowUserReviews-g187499-d996088-r906383747-El_Celler_de_Can_Roca-Girona_Province_of_Girona_Catalonia.html,5,en,Positive (0.5008)
72,72.5,"It’s the perfect amount , for the plates are quiet small , meant for you to tast each flavour without feeling full at any moment.","What an incredible amazing lunch we have had here. We sat at a table from 12.45 h to almost 18.00 h and it flew by in a minute.  Excellent food , well served and explained by our very professional waiter Alex.  13 appetizers followed by the Feast menu of 13 plates may seem a lot but it’s not.  It’s the perfect amount , for the plates are quiet small , meant for you to tast each flavour without feeling full at any moment.  Highlight of the day was the kindness and availability of the 3 Roca brothers who took  time to take a photo with us and were kind enough to show us their kitchen.  Chapeau !!! ",72,117,464,2023-07-28,Gerard Lopez,https://www.tripadvisor.com/ShowUserReviews-g187499-d996088-r906383747-El_Celler_de_Can_Roca-Girona_Province_of_Girona_Catalonia.html,5,en,Positive (0.995)
72,72.6,Highlight of the day was the kindness and availability of the 3 Roca brothers who took  time to take a photo with us and were kind enough to show us their kitchen.,"What an incredible amazing lunch we have had here. We sat at a table from 12.45 h to almost 18.00 h and it flew by in a minute.  Excellent food , well served and explained by our very professional waiter Alex.  13 appetizers followed by the Feast menu of 13 plates may seem a lot but it’s not.  It’s the perfect amount , for the plates are quiet small , meant for you to tast each flavour without feeling full at any moment.  Highlight of the day was the kindness and availability of the 3 Roca brothers who took  time to take a photo with us and were kind enough to show us their kitchen.  Chapeau !!! ",72,117,464,2023-07-28,Gerard Lopez,https://www.tripadvisor.com/ShowUserReviews-g187499-d996088-r906383747-El_Celler_de_Can_Roca-Girona_Province_of_Girona_Catalonia.html,5,en,Positive (0.9993)
72,72.7,Chapeau !,"What an incredible amazing lunch we have had here. We sat at a table from 12.45 h to almost 18.00 h and it flew by in a minute.  Excellent food , well served and explained by our very professional waiter Alex.  13 appetizers followed by the Feast menu of 13 plates may seem a lot but it’s not.  It’s the perfect amount , for the plates are quiet small , meant for you to tast each flavour without feeling full at any moment.  Highlight of the day was the kindness and availability of the 3 Roca brothers who took  time to take a photo with us and were kind enough to show us their kitchen.  Chapeau !!! ",72,117,464,2023-07-28,Gerard Lopez,https://www.tripadvisor.com/ShowUserReviews-g187499-d996088-r906383747-El_Celler_de_Can_Roca-Girona_Province_of_Girona_Catalonia.html,5,en,Positive (0.9901)
72,72.8,!,"What an incredible amazing lunch we have had here. We sat at a table from 12.45 h to almost 18.00 h and it flew by in a minute.  Excellent food , well served and explained by our very professional waiter Alex.  13 appetizers followed by the Feast menu of 13 plates may seem a lot but it’s not.  It’s the perfect amount , for the plates are quiet small , meant for you to tast each flavour without feeling full at any moment.  Highlight of the day was the kindness and availability of the 3 Roca brothers who took  time to take a photo with us and were kind enough to show us their kitchen.  Chapeau !!! ",72,117,464,2023-07-28,Gerard Lopez,https://www.tripadvisor.com/ShowUserReviews-g187499-d996088-r906383747-El_Celler_de_Can_Roca-Girona_Province_of_Girona_Catalonia.html,5,en,Positive (0.9968)
72,72.9,!,"What an incredible amazing lunch we have had here. We sat at a table from 12.45 h to almost 18.00 h and it flew by in a minute.  Excellent food , well served and explained by our very professional waiter Alex.  13 appetizers followed by the Feast menu of 13 plates may seem a lot but it’s not.  It’s the perfect amount , for the plates are quiet small , meant for you to tast each flavour without feeling full at any moment.  Highlight of the day was the kindness and availability of the 3 Roca brothers who took  time to take a photo with us and were kind enough to show us their kitchen.  Chapeau !!! ",72,117,464,2023-07-28,Gerard Lopez,https://www.tripadvisor.com/ShowUserReviews-g187499-d996088-r906383747-El_Celler_de_Can_Roca-Girona_Province_of_Girona_Catalonia.html,5,en,Positive (0.9968)
73,73.1,Nestled in the Feldberg lake landscape you will find the Hotel Alte Schule in Fürstenhagen.,"Nestled in the Feldberg lake landscape you will find the Hotel Alte Schule in Fürstenhagen. We booked the maisonette room and spent two fantastic evenings in the Klassenzimmer restaurant. On the first evening we were treated to a wonderful 7-course menu, cleverly prepared, beautifully presented and served. The second evening with the vegetarian option was also an absolutely tasty experience with extraordinary combinations of various regional ingredients. The delicious breakfast and the very friendly service rounded off our stay. You will be enchanted here! 5 stars",73,890,475,2023-10-27,Road57,https://www.tripadvisor.com/ShowUserReviews-g651880-d2444501-r923210289-Restaurant_Alte_Schule_Furstenhagen-Feldberger_Seenlandschaft_Mecklenburg_West_P.html,5,en,Positive (0.9987)
73,73.2,We booked the maisonette room and spent two fantastic evenings in the Klassenzimmer restaurant.,"Nestled in the Feldberg lake landscape you will find the Hotel Alte Schule in Fürstenhagen. We booked the maisonette room and spent two fantastic evenings in the Klassenzimmer restaurant. On the first evening we were treated to a wonderful 7-course menu, cleverly prepared, beautifully presented and served. The second evening with the vegetarian option was also an absolutely tasty experience with extraordinary combinations of various regional ingredients. The delicious breakfast and the very friendly service rounded off our stay. You will be enchanted here! 5 stars",73,890,475,2023-10-27,Road57,https://www.tripadvisor.com/ShowUserReviews-g651880-d2444501-r923210289-Restaurant_Alte_Schule_Furstenhagen-Feldberger_Seenlandschaft_Mecklenburg_West_P.html,5,en,Positive (0.997)
73,73.3,"On the first evening we were treated to a wonderful 7-course menu, cleverly prepared, beautifully presented and served.","Nestled in the Feldberg lake landscape you will find the Hotel Alte Schule in Fürstenhagen. We booked the maisonette room and spent two fantastic evenings in the Klassenzimmer restaurant. On the first evening we were treated to a wonderful 7-course menu, cleverly prepared, beautifully presented and served. The second evening with the vegetarian option was also an absolutely tasty experience with extraordinary combinations of various regional ingredients. The delicious breakfast and the very friendly service rounded off our stay. You will be enchanted here! 5 stars",73,890,475,2023-10-27,Road57,https://www.tripadvisor.com/ShowUserReviews-g651880-d2444501-r923210289-Restaurant_Alte_Schule_Furstenhagen-Feldberger_Seenlandschaft_Mecklenburg_West_P.html,5,en,Positive (0.9994)
